Customer ID,TotItem,avgSpent,Nsessions,TotSpent,Max,Min,DistinctItem,MaxItem,MinItem,avgItemSession,MaxSessionsMonth,MeanTimeGap
16864.0,171,13.17,2,26.34,23.39,2.95,14,159,12,85.5,4,100.0
16865.0,67,23.45,1,23.45,23.45,23.45,13,67,67,67.0,3,0.0
16867.0,58,9.17,1,9.17,9.17,9.17,6,58,58,58.0,1,0.0
16868.0,97,39.92666666666667,3,119.78,56.05,30.13000000000001,39,39,24,32.333333333333336,10,107.5
16870.0,238,60.11,1,60.11,60.11,60.11,25,238,238,238.0,8,0.0
16874.0,76,84.52,1,84.52,84.52,84.52,29,76,76,76.0,11,0.0
16875.0,935,39.681666666666665,6,238.09,71.23,3.9,77,284,18,155.83333333333334,9,39.0
16876.0,180,55.05,1,55.05,55.05,55.05,31,180,180,180.0,1,0.0
16880.0,47,19.8,1,19.8,19.8,19.8,6,47,47,47.0,3,0.0
16884.0,178,62.85,2,125.7,89.89,35.81,31,128,50,89.0,5,132.0
16885.0,207,81.85499999999998,2,163.71,92.8,70.91,58,178,29,103.5,12,28.0
16886.0,48,30.7,1,30.7,30.7,30.7,8,48,48,48.0,9,0.0
16887.0,88,82.39,1,82.39,82.39,82.39,30,88,88,88.0,4,0.0
16888.0,134,39.14333333333335,3,117.43,55.17,20.99,38,55,39,44.66666666666666,7,90.0
16889.0,621,44.57,3,133.71,46.67,40.46,67,243,159,207.0,11,84.0
16890.0,75,33.78,1,33.78,33.78,33.78,16,75,75,75.0,6,0.0
16892.0,72,48.3,1,48.3,48.3,48.3,20,72,72,72.0,3,0.0
16893.0,114,87.39500000000002,2,174.79,96.97,77.82000000000002,77,60,54,57.0,11,108.0
16895.0,323,68.195,4,272.78000000000003,87.24,42.09,77,121,43,80.75,12,85.0
16896.0,14,64.9,1,64.9,64.9,64.9,14,14,14,14.0,2,0.0
16898.0,336,79.35333333333334,3,238.06,126.82,49.29,106,127,92,112.0,12,88.0
16899.0,230,57.26,3,171.78,98.88,33.5,48,122,33,76.66666666666667,12,78.0
16905.0,488,31.242,10,312.42,51.82,13.05,62,118,7,48.8,11,33.111111111111114
16906.0,277,100.80666666666666,3,302.42,135.82,38.9,103,163,30,92.33333333333331,7,29.0
16907.0,222,53.754,5,268.77,88.44,24.35,56,67,20,44.4,11,78.75
16911.0,160,35.6,2,71.2,35.85,35.35,29,98,62,80.0,3,26.0
16912.0,577,60.85333333333333,3,182.56,100.15,30.45,52,328,82,192.3333333333333,10,117.5
16913.0,13,25.84,1,25.84,25.84,25.84,6,13,13,13.0,2,0.0
16915.0,40,9.4,3,28.2,11.7,5.1,6,22,6,13.333333333333336,11,141.0
16916.0,253,82.37666666666667,3,247.13,106.99,56.16,93,100,55,84.33333333333333,10,141.0
16920.0,70,65.0,1,65.0,65.0,65.0,18,70,70,70.0,10,0.0
16921.0,76,25.22,2,50.44,29.62,20.82,19,43,33,38.0,9,158.0
16925.0,121,34.46,1,34.46,34.46,34.46,17,121,121,121.0,6,0.0
16926.0,138,57.89400000000001,5,289.47,142.87,7.5,50,60,2,27.6,10,68.5
16927.0,10,1.65,1,1.65,1.65,1.65,1,10,10,10.0,12,0.0
16928.0,415,20.857,10,208.57,45.5,5.0,69,83,7,41.5,11,35.555555555555564
16931.0,403,79.0425,4,316.17,104.3,33.9,102,121,82,100.75,12,73.0
16933.0,778,62.08166666666667,6,372.49,101.67,4.25,121,300,4,129.66666666666666,11,59.8
16934.0,503,66.6525,4,266.61,84.3,31.05,73,294,16,125.75,11,79.33333333333333
16935.0,273,46.68666666666667,3,140.06,105.21,8.4,55,158,48,91.0,11,20.0
16937.0,123,97.25,1,97.25,97.25,97.25,49,123,123,123.0,7,0.0
16939.0,190,34.70666666666667,3,104.12,44.3,24.39,35,88,47,63.33333333333334,8,80.5
16941.0,12,5.5,1,5.5,5.5,5.5,2,12,12,12.0,7,0.0
16944.0,23,24.28,1,24.28,24.28,24.28,5,23,23,23.0,9,0.0
16946.0,503,40.284000000000006,5,201.42,120.42,2.95,65,233,6,100.6,11,72.75
16947.0,270,32.95,2,65.9,57.4,8.5,27,268,2,135.0,5,85.0
16948.0,296,6.3875,4,25.55,10.1,1.5,13,100,44,74.0,10,75.33333333333333
16950.0,1080,24.57375,8,196.59,39.05,8.5,69,317,28,135.0,11,42.0
16952.0,138,54.63500000000001,2,109.27,73.75,35.52,32,75,63,69.0,9,77.0
16955.0,280,12.7875,4,51.15,36.1,1.65,22,226,6,70.0,6,50.33333333333334
16961.0,348,26.34,2,52.68,41.08,11.6,32,262,86,174.0,11,144.0
16962.0,157,30.29,1,30.29,30.29,30.29,14,157,157,157.0,10,0.0
16970.0,12,11.9,1,11.9,11.9,11.9,2,12,12,12.0,3,0.0
16973.0,60,12.7,1,12.7,12.7,12.7,6,60,60,60.0,11,0.0
16974.0,70,21.25,2,42.5,24.65,17.85,5,55,15,35.0,5,17.0
16975.0,430,29.42,3,88.26,62.2,1.52,39,206,96,143.33333333333334,12,70.5
16977.0,126,30.600000000000005,3,91.8,43.7,18.5,19,92,15,42.0,9,109.0
16978.0,109,33.1,2,66.2,55.3,10.9,26,105,4,54.5,11,0.0
16979.0,437,35.85333333333333,3,107.56,63.5,17.61,29,178,89,145.66666666666666,11,33.5
16980.0,250,45.23,1,45.23,45.23,45.23,24,250,250,250.0,7,0.0
16983.0,528,48.93600000000001,5,244.68,112.89,20.8,53,296,35,105.6,11,50.0
16985.0,869,30.851,10,308.51,86.2,2.1,56,227,3,86.9,12,33.0
16986.0,1344,41.26875,8,330.15,57.75,3.6,53,258,30,168.0,9,24.42857142857143
16988.0,108,14.9,1,14.9,14.9,14.9,9,108,108,108.0,11,0.0
16996.0,419,19.766,5,98.83,55.96,4.95,28,240,6,83.8,12,71.25
16998.0,28,8.0,1,8.0,8.0,8.0,2,28,28,28.0,9,0.0
17000.0,161,23.485,2,46.97,37.3,9.67,23,101,60,80.5,10,77.0
17001.0,1103,25.84111111111111,9,232.57,63.39,2.07,51,315,28,122.55555555555556,12,33.25
17002.0,312,17.775,4,71.1,22.6,6.25,25,162,28,78.0,9,36.333333333333336
17003.0,493,54.825,4,219.3,114.6,29.41,89,164,99,123.25,12,100.66666666666669
17004.0,258,27.275,2,54.55,39.1,15.45,18,185,73,129.0,12,31.0
17005.0,208,8.06,2,16.12,12.77,3.35,9,135,73,104.0,8,118.0
17006.0,294,57.8075,4,231.23,88.88,24.15,74,146,23,73.5,12,74.0
17007.0,181,21.736666666666665,3,65.21000000000001,37.62,13.49,22,79,32,60.33333333333334,12,40.0
17008.0,24,3.39,1,3.39,3.39,3.39,1,24,24,24.0,6,0.0
17009.0,51,14.83,1,14.83,14.83,14.83,4,51,51,51.0,6,0.0
17011.0,78,15.7,1,15.7,15.7,15.7,7,78,78,78.0,2,0.0
17016.0,234,79.65,1,79.65,79.65,79.65,33,234,234,234.0,12,0.0
17018.0,160,33.86666666666667,3,101.6,40.5,25.4,11,60,40,53.33333333333334,11,54.0
17021.0,456,17.274,5,86.37,33.68,2.95,28,138,21,91.2,12,56.0
17022.0,66,23.7,1,23.7,23.7,23.7,8,66,66,66.0,3,0.0
17023.0,528,33.07666666666666,3,99.23,53.19,12.3,46,262,95,176.0,11,12.0
17025.0,385,10.7825,4,43.13,31.28,1.6,23,282,3,96.25,10,95.33333333333331
17026.0,34,1.9,2,3.8,2.1,1.7,3,24,10,17.0,10,159.0
17028.0,640,84.425,2,168.85,138.26,30.59,65,516,124,320.0,7,131.0
17031.0,110,11.35,2,22.700000000000006,16.8,5.9,7,70,40,55.0,7,1.0
17032.0,1151,102.775,4,411.1,181.3,1.65,135,510,5,287.75,4,30.33333333333333
17033.0,201,25.625,2,51.25,26.8,24.450000000000006,14,124,77,100.5,12,157.0
17034.0,284,34.1,2,68.2,49.25,18.95,26,171,113,142.0,10,104.0
17035.0,24,1.69,1,1.69,1.69,1.69,1,24,24,24.0,4,0.0
17036.0,71,19.5,1,19.5,19.5,19.5,9,71,71,71.0,11,0.0
17040.0,8,1.69,1,1.69,1.69,1.69,1,8,8,8.0,7,0.0
17041.0,561,41.18,4,164.72,73.35,1.95,56,231,1,140.25,12,80.0
17043.0,195,38.326666666666654,3,114.98,59.11,23.75,39,121,22,65.0,11,97.5
17044.0,1077,28.93666666666667,9,260.43,49.2,11.03,48,157,72,119.66666666666669,11,41.25
17045.0,93,45.05,2,90.1,69.8,20.3,21,58,35,46.5,11,171.0
17046.0,778,32.67,3,98.01,47.53,19.76,52,318,154,259.3333333333333,12,127.0
17047.0,397,80.97,2,161.94,94.04,67.9,50,199,198,198.5,8,116.0
17048.0,471,31.99,4,127.96,47.23,22.09,50,188,61,117.75,12,106.66666666666669
17050.0,354,14.815,4,59.26,29.96,5.85,25,167,35,88.5,11,102.33333333333331
17051.0,280,65.02333333333333,3,195.07,69.9,59.7,91,131,65,93.33333333333331,9,113.0
17055.0,82,75.35,1,75.35,75.35,75.35,23,82,82,82.0,9,0.0
17062.0,546,44.62000000000001,5,223.1,74.3,27.51,71,160,78,109.2,12,54.5
17063.0,962,46.824,5,234.12,81.34,34.23,77,241,114,192.4,10,46.0
17065.0,70,10.35,2,20.7,10.35,10.35,5,35,35,35.0,12,0.0
17069.0,1340,44.61833333333334,6,267.71,79.34,13.0,96,557,66,223.3333333333333,12,68.4
17070.0,101,86.86,1,86.86,86.86,86.86,41,101,101,101.0,10,0.0
17071.0,484,53.445,4,213.78,77.25,43.72,50,159,50,121.0,11,101.0
17072.0,210,26.92,1,26.92,26.92,26.92,19,210,210,210.0,3,0.0
17074.0,4,2.95,1,2.95,2.95,2.95,1,4,4,4.0,5,0.0
17075.0,404,68.814,5,344.07,128.0,42.43,86,152,52,80.8,8,51.0
17076.0,225,24.64333333333333,3,73.93,27.34,21.1,20,110,56,75.0,12,30.0
17080.0,244,7.12,5,35.6,19.95,1.95,14,82,12,48.8,11,80.5
17081.0,291,85.83500000000002,4,343.3400000000001,129.25,36.94,111,116,46,72.75,9,72.33333333333333
17083.0,724,16.091666666666665,6,96.55,31.58,3.5,25,222,4,120.66666666666669,10,58.4
17089.0,35,15.4,1,15.4,15.4,15.4,4,35,35,35.0,11,0.0
17090.0,339,12.021666666666668,6,72.13,34.83,2.1,16,156,12,56.5,12,30.8
17093.0,112,31.19,1,31.19,31.19,31.19,12,112,112,112.0,4,0.0
17094.0,60,7.1,1,7.1,7.1,7.1,4,60,60,60.0,12,0.0
17095.0,510,32.84,3,98.52,41.75,18.7,38,227,79,170.0,8,78.5
17097.0,186,89.025,2,178.05,98.93,79.12,81,123,63,93.0,9,125.0
17098.0,114,24.04333333333333,3,72.13,35.58,13.1,8,52,22,38.0,11,79.5
17101.0,257,31.350000000000005,3,94.05,53.7,19.4,23,115,56,85.66666666666667,10,50.0
17104.0,134,56.64,1,56.64,56.64,56.64,16,134,134,134.0,12,0.0
17108.0,31,47.25,1,47.25,47.25,47.25,9,31,31,31.0,2,0.0
17109.0,196,32.44,2,64.88,34.9,29.98,21,101,95,98.0,10,91.0
17110.0,72,38.625,2,77.25,50.6,26.65,27,42,30,36.0,8,28.0
17111.0,161,22.9,1,22.9,22.9,22.9,16,161,161,161.0,10,0.0
17112.0,130,93.77,1,93.77,93.77,93.77,44,130,130,130.0,7,0.0
17115.0,301,70.16333333333334,3,210.49,126.6,37.59,52,187,28,100.33333333333331,9,110.5
17121.0,100,34.89,1,34.89,34.89,34.89,11,100,100,100.0,2,0.0
17122.0,288,12.64,3,37.92,19.09,8.940000000000003,19,152,50,96.0,11,55.5
17123.0,380,28.62,2,57.24,33.84,23.4,29,191,189,190.0,9,133.0
17127.0,243,25.5475,4,102.19,42.89,16.200000000000006,19,108,31,60.75,9,29.66666666666667
17129.0,3,4.95,1,4.95,4.95,4.95,1,3,3,3.0,7,0.0
17132.0,515,70.03999999999999,2,140.08,85.14,54.94,47,319,196,257.5,9,36.0
17133.0,4,6.245,2,12.49,8.74,3.75,3,3,1,2.0,5,53.0
17134.0,44,62.8,1,62.8,62.8,62.8,12,44,44,44.0,9,0.0
17135.0,498,35.80000000000001,4,143.2,65.72,10.05,74,138,113,124.5,10,76.0
17136.0,64,38.1,1,38.1,38.1,38.1,10,64,64,64.0,2,0.0
17137.0,680,59.32833333333334,6,355.97,122.72,21.73,125,178,61,113.33333333333331,10,52.2
17141.0,414,100.8175,4,403.27,128.97,76.03,131,148,46,103.5,10,88.66666666666669
17142.0,227,67.28333333333333,3,201.85,81.45,39.4,60,86,65,75.66666666666667,10,140.0
17143.0,293,122.025,2,244.05,172.18,71.87,72,211,82,146.5,12,50.0
17147.0,357,21.082,5,105.41,34.96,7.17,33,164,14,71.4,12,64.0
17149.0,18,47.7,1,47.7,47.7,47.7,6,18,18,18.0,9,0.0
17150.0,288,64.8475,4,259.39,78.15,53.8,44,104,45,72.0,11,91.0
17152.0,24,5.45,1,5.45,5.45,5.45,1,24,24,24.0,10,0.0
17155.0,288,12.5,3,37.5,19.5,1.65,20,112,72,96.0,6,47.0
17158.0,610,67.36,3,202.08,81.39,55.95,47,249,173,203.3333333333333,12,82.0
17159.0,220,29.480000000000004,2,58.96,29.65,29.31,22,152,68,110.0,8,138.0
17165.0,557,57.1875,4,228.75,105.71,34.09,54,175,88,139.25,12,109.66666666666669
17167.0,424,70.61333333333333,3,211.84,111.79,39.29,61,171,118,141.33333333333334,11,33.0
17168.0,187,45.94,1,45.94,45.94,45.94,18,187,187,187.0,7,0.0
17169.0,140,45.55,1,45.55,45.55,45.55,18,140,140,140.0,10,0.0
17170.0,152,6.885,2,13.77,7.1,6.67,8,86,66,76.0,11,15.0
17171.0,34,19.69,1,19.69,19.69,19.69,5,34,34,34.0,2,0.0
17172.0,89,4.04,1,4.04,4.04,4.04,4,89,89,89.0,5,0.0
17176.0,260,18.84,2,37.68,27.62,10.06,21,136,124,130.0,1,24.0
17177.0,38,73.65,1,73.65,73.65,73.65,27,38,38,38.0,7,0.0
17179.0,433,55.4625,4,221.85,72.13,44.55,49,135,91,108.25,12,67.0
17180.0,991,51.85142857142856,7,362.96,75.65,27.11,138,258,93,141.57142857142858,12,53.0
17181.0,26,14.74,1,14.74,14.74,14.74,4,26,26,26.0,4,0.0
17182.0,24,23.8,1,23.8,23.8,23.8,4,24,24,24.0,10,0.0
17184.0,58,41.53,1,41.53,41.53,41.53,11,58,58,58.0,5,0.0
17185.0,119,29.27,3,87.81,40.66,19.65,38,64,26,39.66666666666666,4,3.5
17187.0,75,22.85,1,22.85,22.85,22.85,10,75,75,75.0,1,0.0
17188.0,983,32.68666666666667,6,196.12,58.82,1.25,72,261,8,163.83333333333334,12,56.8
17190.0,387,82.78999999999998,4,331.16,111.21,31.02,120,139,34,96.75,8,69.0
17192.0,44,47.97,1,47.97,47.97,47.97,19,44,44,44.0,6,0.0
17193.0,96,7.1,1,7.1,7.1,7.1,4,96,96,96.0,11,0.0
17194.0,267,58.405,2,116.81,64.57,52.24,47,213,54,133.5,12,170.0
17199.0,88,6.62,1,6.62,6.62,6.62,6,88,88,88.0,6,0.0
17200.0,117,17.669999999999995,3,53.01,37.11,4.25,24,113,1,39.0,11,132.5
17201.0,673,90.65666666666668,3,271.97,137.53,36.23,109,308,92,224.3333333333333,10,89.0
17202.0,55,23.5,1,23.5,23.5,23.5,8,55,55,55.0,10,0.0
17203.0,280,49.385,4,197.54,72.81,36.49,61,177,26,70.0,11,0.0
17205.0,100,4.0950000000000015,2,8.19,7.2200000000000015,0.97,7,73,27,50.0,10,148.0
17207.0,183,96.61,1,96.61,96.61,96.61,52,183,183,183.0,2,0.0
17208.0,101,43.74,1,43.74,43.74,43.74,21,101,101,101.0,9,0.0
17209.0,113,76.5,1,76.5,76.5,76.5,31,113,113,113.0,2,0.0
17210.0,206,71.08,1,71.08,71.08,71.08,46,206,206,206.0,12,0.0
17211.0,743,62.725,6,376.35,89.16,41.39,111,148,97,123.83333333333331,12,70.6
17212.0,350,14.94,2,29.88000000000001,26.11,3.77,20,266,84,175.0,10,91.0
17213.0,945,61.25833333333333,6,367.55,72.79,46.84,72,250,92,157.5,12,67.6
17214.0,40,49.3,1,49.3,49.3,49.3,12,40,40,40.0,12,0.0
17215.0,32,25.2,1,25.2,25.2,25.2,9,32,32,32.0,1,0.0
17216.0,20,32.9,1,32.9,32.9,32.9,12,20,20,20.0,3,0.0
17217.0,21,43.85,1,43.85,43.85,43.85,17,21,21,21.0,3,0.0
17219.0,99,37.66,1,37.66,37.66,37.66,24,99,99,99.0,10,0.0
17221.0,315,43.61333333333334,3,130.84,98.41,11.9,53,203,34,105.0,11,95.5
17222.0,576,41.834,5,209.17,62.99,20.95,64,249,56,115.2,10,67.75
17223.0,94,61.1,2,122.2,68.7,53.5,41,52,42,47.0,11,170.0
17224.0,28,16.34,1,16.34,16.34,16.34,6,28,28,28.0,7,0.0
17225.0,36,16.3,1,16.3,16.3,16.3,5,36,36,36.0,7,0.0
17226.0,194,42.88,2,85.76,80.71000000000002,5.05,32,110,84,97.0,12,72.0
17227.0,527,11.375714285714285,7,79.63,14.8,7.86,41,193,17,75.28571428571429,11,53.33333333333334
17228.0,980,37.74,7,264.18,56.37,20.09,103,198,89,140.0,12,50.16666666666666
17230.0,1041,31.617,10,316.17,81.93,0.95,72,208,1,104.1,12,35.888888888888886
17233.0,104,35.21,1,35.21,35.21,35.21,19,104,104,104.0,9,0.0
17235.0,556,19.41714285714286,7,135.92,32.65,3.75,36,155,34,79.42857142857143,11,46.5
17236.0,219,23.930000000000003,7,167.51,41.55,1.95,40,67,1,31.285714285714285,12,51.33333333333334
17237.0,308,86.255,2,172.51,135.25,37.26000000000001,57,259,49,154.0,11,6.0
17239.0,157,11.8,3,35.4,17.7,6.8500000000000005,7,86,23,52.33333333333334,11,157.0
17240.0,72,10.5,1,10.5,10.5,10.5,6,72,72,72.0,4,0.0
17242.0,574,28.266666666666666,3,84.8,39.8,20.4,23,284,90,191.3333333333333,9,114.0
17244.0,406,40.84,3,122.52,91.29,6.23,59,243,64,135.33333333333334,11,0.0
17245.0,76,18.97,1,18.97,18.97,18.97,11,76,76,76.0,1,0.0
17246.0,1,5.49,1,5.49,5.49,5.49,1,1,1,1.0,11,0.0
17249.0,79,39.75,1,39.75,39.75,39.75,27,79,79,79.0,7,0.0
17251.0,216,93.29,2,186.58,106.19,80.39,48,111,105,108.0,12,20.0
17254.0,146,67.12,1,67.12,67.12,67.12,36,146,146,146.0,3,0.0
17255.0,301,85.5,2,171.0,128.22,42.78,92,217,84,150.5,11,56.0
17256.0,54,12.145,2,24.29,19.39,4.9,13,52,2,27.0,4,0.0
17257.0,44,25.27,1,25.27,25.27,25.27,11,44,44,44.0,9,0.0
17258.0,188,71.425,2,142.85,90.25,52.6,46,129,59,94.0,12,113.0
17259.0,626,91.856,5,459.28,165.18,23.29,152,224,34,125.2,9,52.5
17260.0,22,21.2,1,21.2,21.2,21.2,5,22,22,22.0,10,0.0
17261.0,93,84.59,1,84.59,84.59,84.59,41,93,93,93.0,7,0.0
17262.0,54,4.23,3,12.69,4.65,3.39,2,24,10,18.0,8,53.0
17264.0,212,89.94,1,89.94,89.94,89.94,67,212,212,212.0,11,0.0
17266.0,84,51.78,2,103.56,58.46,45.1,39,50,34,42.0,9,37.0
17268.0,210,4.279999999999999,5,21.4,9.7,1.7,10,56,18,42.0,12,65.75
17270.0,156,76.34,1,76.34,76.34,76.34,31,156,156,156.0,8,0.0
17273.0,133,20.9,1,20.9,20.9,20.9,12,133,133,133.0,11,0.0
17275.0,69,52.49,1,52.49,52.49,52.49,21,69,69,69.0,11,0.0
17278.0,16,4.6,1,4.6,4.6,4.6,2,16,16,16.0,5,0.0
17280.0,74,10.08,1,10.08,10.08,10.08,6,74,74,74.0,9,0.0
17281.0,24,2.95,1,2.95,2.95,2.95,1,24,24,24.0,11,0.0
17283.0,99,24.86,1,24.86,24.86,24.86,13,99,99,99.0,11,0.0
17285.0,120,52.645,2,105.29,54.74,50.55,33,75,45,60.0,3,35.0
17286.0,120,39.8,2,79.6,73.33,6.27,43,91,29,60.0,4,0.0
17288.0,531,69.572,5,347.86,178.13,5.84,121,216,45,106.2,12,16.5
17289.0,541,49.44166666666666,6,296.65,75.45,21.64,123,190,14,90.16666666666669,12,24.4
17290.0,266,55.5175,4,222.07,86.19,21.17,82,138,11,66.5,11,87.33333333333331
17292.0,50,16.955000000000002,2,33.91,20.56,13.35,9,25,25,25.0,9,12.0
17293.0,650,33.81857142857143,7,236.73,75.09,13.14,74,197,32,92.85714285714286,12,42.5
17294.0,152,15.1,2,30.2,23.55,6.65,14,100,52,76.0,8,0.0
17298.0,201,18.77,3,56.31,47.96,3.9,34,131,30,67.0,11,133.5
17299.0,251,54.88500000000001,2,109.77,68.48,41.29,52,145,106,125.5,9,42.0
17300.0,216,33.79,2,67.58,42.71,24.87,34,155,61,108.0,11,91.0
17301.0,79,94.3,1,94.3,94.3,94.3,52,79,79,79.0,3,0.0
17304.0,30,6.09,1,6.09,6.09,6.09,3,30,30,30.0,6,0.0
17305.0,10,6.35,1,6.35,6.35,6.35,1,10,10,10.0,1,0.0
17307.0,219,8.957142857142857,7,62.7,16.75,3.45,8,70,16,31.285714285714285,11,34.0
17311.0,562,19.12,4,76.48,31.81,11.25,40,231,48,140.5,12,94.66666666666669
17314.0,988,30.9925,8,247.94,64.45,5.75,75,311,17,123.5,12,44.28571428571429
17316.0,44,99.1,1,99.1,99.1,99.1,35,44,44,44.0,10,0.0
17319.0,14,6.15,1,6.15,6.15,6.15,3,14,14,14.0,8,0.0
17320.0,625,111.305,4,445.22,152.98,83.0,57,210,110,156.25,9,83.0
17322.0,412,78.38250000000002,4,313.5300000000001,87.76,61.65,90,141,77,103.0,11,13.0
17323.0,666,32.326,5,161.63,37.24,24.34,91,182,89,133.2,12,71.5
17324.0,498,21.447142857142858,7,150.13,58.13,3.79,78,163,32,71.14285714285714,8,36.833333333333336
17325.0,314,25.17,2,50.34,41.94,8.4,27,212,102,157.0,10,83.0
17326.0,131,103.97,2,207.94,114.25,93.69,77,73,58,65.5,10,121.0
17327.0,25,4.25,2,8.5,4.25,4.25,1,24,1,12.5,10,153.0
17328.0,26,10.05,1,10.05,10.05,10.05,5,26,26,26.0,4,0.0
17332.0,543,37.92,5,189.6,60.83,16.35,75,201,23,108.6,9,49.0
17334.0,208,22.22,1,22.22,22.22,22.22,15,208,208,208.0,10,0.0
17339.0,36,8.975,2,17.95,15.0,2.95,5,20,16,18.0,9,56.0
17342.0,209,23.2125,4,92.85,38.7,13.85,21,77,28,52.25,11,94.0
17343.0,350,39.89,5,199.45,62.99,16.82,49,103,43,70.0,12,83.75
17345.0,497,32.77,5,163.85,80.47,1.95,78,275,15,99.4,11,52.0
17349.0,261,50.18000000000001,3,150.54,75.51,8.57,61,124,33,87.0,11,125.5
17350.0,346,51.18033333333333,3,153.541,73.8,33.74,59,142,72,115.33333333333331,10,141.0
17351.0,244,24.04375,8,192.35,42.66,1.25,22,63,2,30.5,8,31.285714285714285
17352.0,15,17.25,1,17.25,17.25,17.25,5,15,15,15.0,12,0.0
17354.0,313,65.54,2,131.08,103.81,27.27,55,272,41,156.5,7,0.0
17355.0,103,59.04,1,59.04,59.04,59.04,25,103,103,103.0,11,0.0
17356.0,483,24.92,4,99.68,41.93,4.2,59,252,13,120.75,4,33.0
17358.0,377,76.72,4,306.88,144.65,38.93,104,144,71,94.25,12,99.33333333333331
17359.0,74,47.2,1,47.2,47.2,47.2,21,74,74,74.0,1,0.0
17360.0,290,83.45,3,250.35,101.72,66.2,87,140,40,96.66666666666669,11,156.5
17361.0,223,35.29,2,70.58,65.14,5.44,26,168,55,111.5,1,0.0
17362.0,353,55.252,5,276.26,71.99,38.77,80,119,30,70.6,8,53.5
17363.0,360,19.166666666666668,3,57.5,44.58,0.85,30,320,10,120.0,9,106.0
17368.0,174,37.435,4,149.74,101.45,1.65,53,90,5,43.5,11,56.0
17373.0,330,16.98,3,50.94,21.15,13.59,31,132,90,110.0,10,115.5
17374.0,70,75.38,1,75.38,75.38,75.38,14,70,70,70.0,9,0.0
17376.0,154,33.239999999999995,2,66.48,42.26,24.22,25,97,57,77.0,10,177.0
17380.0,204,8.333333333333334,3,25.0,11.8,5.15,4,96,48,68.0,7,99.0
17382.0,144,5.6625,4,22.65,13.95,1.25,9,72,12,36.0,9,88.33333333333331
17383.0,1,1.25,1,1.25,1.25,1.25,1,1,1,1.0,12,0.0
17384.0,33,16.35,1,16.35,16.35,16.35,5,33,33,33.0,8,0.0
17386.0,53,23.05,1,23.05,23.05,23.05,10,53,53,53.0,11,0.0
17388.0,153,12.0775,4,48.31,30.71,2.9,27,60,18,38.25,12,36.0
17390.0,49,32.25,1,32.25,32.25,32.25,12,49,49,49.0,10,0.0
17392.0,246,58.39,2,116.78,82.68,34.1,48,174,72,123.0,12,92.0
17393.0,149,48.955,2,97.91,58.65,39.26,40,104,45,74.5,10,78.0
17395.0,30,5.0,1,5.0,5.0,5.0,2,30,30,30.0,7,0.0
17396.0,187,14.25,5,71.25,24.45,3.75,10,76,4,37.4,10,57.0
17401.0,33,44.65,1,44.65,44.65,44.65,10,33,33,33.0,6,0.0
17402.0,434,30.22,8,241.76,86.11,4.95,78,122,6,54.25,11,35.0
17403.0,75,27.59,1,27.59,27.59,27.59,11,75,75,75.0,9,0.0
17404.0,397,14.44875,8,115.59,30.95,4.95,36,129,3,49.625,12,43.42857142857143
17406.0,783,33.777142857142856,7,236.44,74.29,13.4,72,222,57,111.85714285714286,9,28.66666666666667
17408.0,39,10.15,1,10.15,10.15,10.15,3,39,39,39.0,7,0.0
17409.0,374,18.742857142857144,7,131.2,32.85,4.2,19,106,6,53.42857142857143,11,47.5
17411.0,120,39.5,1,39.5,39.5,39.5,14,120,120,120.0,11,0.0
17412.0,944,34.53,8,276.24,72.86,12.12,89,266,46,118.0,12,45.57142857142857
17413.0,58,14.7,1,14.7,14.7,14.7,6,58,58,58.0,10,0.0
17414.0,60,1.4,1,1.4,1.4,1.4,3,60,60,60.0,12,0.0
17417.0,76,43.64,1,43.64,43.64,43.64,16,76,76,76.0,9,0.0
17418.0,136,14.42,1,14.42,14.42,14.42,10,136,136,136.0,11,0.0
17419.0,1149,28.77,8,230.16,48.43,1.45,71,272,12,143.625,11,42.42857142857143
17420.0,231,15.3875,4,61.55,26.4,10.55,22,80,31,57.75,11,153.0
17422.0,915,33.482,5,167.41,43.32,19.47,68,281,118,183.0,11,72.0
17423.0,163,20.67,1,20.67,20.67,20.67,13,163,163,163.0,11,0.0
17426.0,1455,51.80285714285714,7,362.62,110.98,10.42,106,459,14,207.8571428571429,9,34.666666666666664
17429.0,659,55.57,2,111.14,66.42,44.72,51,521,138,329.5,8,62.0
17430.0,288,20.683333333333334,3,62.05,30.15,13.4,22,152,60,96.0,11,46.5
17432.0,720,54.41333333333333,6,326.48,129.21,25.75,141,255,34,120.0,11,48.4
17433.0,117,79.60000000000002,1,79.60000000000002,79.60000000000002,79.60000000000002,37,117,117,117.0,11,0.0
17435.0,97,29.6,1,29.6,29.6,29.6,11,97,97,97.0,10,0.0
17438.0,328,45.71250000000001,4,182.85,66.71000000000001,7.95,32,226,6,82.0,9,56.0
17439.0,70,8.0,1,8.0,8.0,8.0,4,70,70,70.0,2,0.0
17450.0,454,43.59333333333333,3,130.78,117.05,6.6,51,444,4,151.33333333333334,10,52.5
17454.0,525,22.94,7,160.58,30.1,13.85,51,117,43,75.0,12,55.66666666666666
17456.0,427,72.37,2,144.74,119.95,24.79,52,277,150,213.5,9,3.0
17457.0,389,9.861428571428572,7,69.03,18.86,2.75,12,82,43,55.57142857142857,12,33.285714285714285
17458.0,111,73.74,1,73.74,73.74,73.74,31,111,111,111.0,11,0.0
