Country,Customer ID,Description,Invoice,InvoiceDate,Price,Quantity,StockCode
United Kingdom,17841.0,S/3 TEAR DROP CUT GLASS DECORATION,491969,2009-12-14 17:57:00,2.57,2,85112
United Kingdom,17841.0,POLKA DOT PISTACHIO PAIL,491969,2009-12-14 17:57:00,4.3,1,85113
United Kingdom,17841.0,IVORY ENCHANTED FOREST PLACEMAT,491969,2009-12-14 17:57:00,3.43,12,85114B
United Kingdom,17841.0,RED ENCHANTED FOREST PLACEMAT,491969,2009-12-14 17:57:00,3.43,10,85114C
United Kingdom,17841.0,WHITE HANGING HEART T-LIGHT HOLDER,491969,2009-12-14 17:57:00,6.04,6,85123A
United Kingdom,17841.0,PINK JUICY FRUIT PHOTO FRAME,491969,2009-12-14 17:57:00,5.17,1,85124A
United Kingdom,17841.0,BEADED CRYSTAL HEART BLUE SMALL,491969,2009-12-14 17:57:00,2.57,1,85129C
United Kingdom,17841.0,BEADED CRYSTAL HEART PINK SMALL,491969,2009-12-14 17:57:00,2.57,4,85129D
United Kingdom,17841.0,LADIES & GENTLEMEN METAL SIGN,491969,2009-12-14 17:57:00,5.17,3,85150
United Kingdom,17841.0,BLACK METAL BAROQUE PHOTO FRAME,491969,2009-12-14 17:57:00,7.78,1,85166B
United Kingdom,17841.0,IVORY LOVE BIRD CANDLE,491969,2009-12-14 17:57:00,2.57,1,85169A
United Kingdom,17841.0,PINK LOVE BIRD CANDLE,491969,2009-12-14 17:57:00,2.57,1,85169D
United Kingdom,17841.0,SEWING SUSAN 21 NEEDLE SET,491969,2009-12-14 17:57:00,1.7,2,85176
United Kingdom,17841.0,VICTORIAN SEWING KIT,491969,2009-12-14 17:57:00,2.57,1,85178
United Kingdom,17841.0,PINK HORSE SOCK PUPPET,491969,2009-12-14 17:57:00,6.04,1,85185B
United Kingdom,17841.0,PINK FLOWER HANGING HEART ,491969,2009-12-14 17:57:00,3.43,1,85190
United Kingdom,17841.0,LARGE HANGING IVORY & RED WOOD BIRD,491969,2009-12-14 17:57:00,1.3,6,85199L
United Kingdom,17841.0,SMALL HANGING IVORY/RED WOOD BIRD,491969,2009-12-14 17:57:00,0.83,12,85199S
United Kingdom,17841.0,HANGING WOOD AND FELT HEART,491969,2009-12-14 17:57:00,0.86,1,85202
United Kingdom,17841.0,HANGING WOOD AND FELT FLOWER,491969,2009-12-14 17:57:00,0.86,1,85204
United Kingdom,17841.0,S/4 GROOVY CAT MAGNETS,491969,2009-12-14 17:57:00,3.43,1,85211
United Kingdom,17841.0,ASSORTED CAKES FRIDGE MAGNETS,491969,2009-12-14 17:57:00,7.78,8,85216
United Kingdom,17841.0,ASSORTED COLOUR SILK COIN PURSE,491969,2009-12-14 17:57:00,2.57,2,85221
United Kingdom,17841.0,STRAWBERRY SCENTED SET/9 T-LIGHTS,491969,2009-12-14 17:57:00,1.7,1,85231E
United Kingdom,17841.0,ORANGE SCENTED SET/9 T-LIGHTS,491969,2009-12-14 17:57:00,1.7,1,85231G
United Kingdom,17841.0,MIDNIGHT BLUE VINTAGE EARRINGS,491969,2009-12-14 17:57:00,3.9,1,90013A
United Kingdom,17841.0,BLACK VINTAGE EARRINGS,491969,2009-12-14 17:57:00,4.33,1,90013B
United Kingdom,17841.0,SILVER BLACK ORBIT BRACELET,491969,2009-12-14 17:57:00,5.63,1,90019C
United Kingdom,17841.0,TINY CRYSTAL BRACELET RED,491969,2009-12-14 17:57:00,2.59,1,90037A
United Kingdom,17841.0,TINY CRYSTAL BRACELET BLUE,491969,2009-12-14 17:57:00,2.59,1,90037C
United Kingdom,17841.0,PARTY TIME PENCIL ERASERS,491969,2009-12-14 17:57:00,0.43,1,16238
United Kingdom,17841.0,ORIGAMI VANILLA INCENSE/CANDLE SET ,491969,2009-12-14 17:57:00,5.17,1,17012A
United Kingdom,17841.0,QUEEN OF THE SKIES PASSPORT COVER ,491969,2009-12-14 17:57:00,4.3,3,20618
United Kingdom,17841.0,TROPICAL LUGGAGE TAG,491969,2009-12-14 17:57:00,2.57,1,20657
United Kingdom,17841.0,ECONOMY HOLIDAY PURSE,491969,2009-12-14 17:57:00,6.04,1,20666
United Kingdom,17841.0,BLUE SPOTTY BOWL,491969,2009-12-14 17:57:00,2.57,2,20675
United Kingdom,17841.0,RED SPOTTY BOWL,491969,2009-12-14 17:57:00,2.57,5,20676
United Kingdom,17841.0,PINK SPOTTY BOWL,491969,2009-12-14 17:57:00,2.57,2,20677
United Kingdom,17841.0,PINK SPOTTY CHILDS UMBRELLA,491969,2009-12-14 17:57:00,6.91,3,20681
United Kingdom,17841.0,RED SPOTTY CHILDS UMBRELLA,491969,2009-12-14 17:57:00,6.91,3,20682
United Kingdom,17841.0,JUMBO BAG WOODLAND ANIMALS,491969,2009-12-14 17:57:00,4.3,1,20712
United Kingdom,17841.0,JUMBO BAG OWLS,491969,2009-12-14 17:57:00,4.3,1,20713
United Kingdom,17841.0,PARTY FOOD SHOPPER BAG,491969,2009-12-14 17:57:00,2.57,1,20716
United Kingdom,17841.0,STRAWBERRY CHARLOTTE BAG,491969,2009-12-14 17:57:00,1.7,1,20723
United Kingdom,17841.0,RED SPOTTY CHARLOTTE BAG,491969,2009-12-14 17:57:00,1.7,7,20724
United Kingdom,17841.0,LUNCH BAG RED SPOTTY,491969,2009-12-14 17:57:00,4.3,2,20725
United Kingdom,17841.0,LUNCH BAG WOODLAND,491969,2009-12-14 17:57:00,4.3,1,20726
United Kingdom,17841.0,LUNCH BAG CARS BLUE,491969,2009-12-14 17:57:00,4.3,1,20728
United Kingdom,17841.0,RED SPOTTY CANDY BAG,491969,2009-12-14 17:57:00,2.57,1,20729
United Kingdom,17841.0,BLACK MINI TAPE MEASURE ,491969,2009-12-14 17:57:00,1.7,2,20735
United Kingdom,17841.0,RETRO PINK SPOT WASHING UP GLOVES,491969,2009-12-14 17:57:00,4.3,2,20753
United Kingdom,17841.0,RETRO RED SPOTTY WASHING UP GLOVES,491969,2009-12-14 17:57:00,4.3,1,20754
United Kingdom,17841.0,ABSTRACT CIRCLES NOTEBOOK,491969,2009-12-14 17:57:00,3.43,1,20776
United Kingdom,17841.0,GARDEN PATH NOTEBOOK ,491969,2009-12-14 17:57:00,3.43,2,20778
United Kingdom,17841.0,GLASS CHICKEN BUTTER DISH,491969,2009-12-14 17:57:00,3.43,1,20804
United Kingdom,17841.0,PINK PATCH PENCIL CASE BLUE HEART,491969,2009-12-14 17:57:00,4.3,1,20862
United Kingdom,17841.0,BLUE ROSE FABRIC MIRROR,491969,2009-12-14 17:57:00,2.57,1,20866
United Kingdom,17841.0,PINK ROSE FABRIC MIRROR,491969,2009-12-14 17:57:00,2.57,1,20867
United Kingdom,17841.0,VINTAGE NOTEBOOK PARIS DAYS,491969,2009-12-14 17:57:00,6.04,1,20897
United Kingdom,17841.0,SET/5 RED SPOTTY LID GLASS BOWLS,491969,2009-12-14 17:57:00,6.04,2,20914
United Kingdom,17841.0,FORKED CACTUS CANDLE,491969,2009-12-14 17:57:00,6.04,1,20936
United Kingdom,17841.0,FROG CANDLE,491969,2009-12-14 17:57:00,2.57,1,20941
United Kingdom,17841.0,SANDWICH BATH SPONGE,491969,2009-12-14 17:57:00,2.57,9,20966
United Kingdom,17841.0,GREEN FLORAL FELTCRAFT SHOULDER BAG,491969,2009-12-14 17:57:00,7.78,1,20968
United Kingdom,17841.0,RED FLORAL FELTCRAFT SHOULDER BAG,491969,2009-12-14 17:57:00,7.78,1,20969
United Kingdom,17841.0,PINK BLUE FELT CRAFT TRINKET BOX,491969,2009-12-14 17:57:00,2.57,5,20971
United Kingdom,17841.0,PINK CREAM FELT CRAFT TRINKET BOX ,491969,2009-12-14 17:57:00,2.57,6,20972
United Kingdom,17841.0,12 PENCILS SMALL TUBE RED SPOTTY,491969,2009-12-14 17:57:00,1.3,2,20975
United Kingdom,17841.0,36 PENCILS TUBE WOODLAND,491969,2009-12-14 17:57:00,2.57,4,20977
United Kingdom,17841.0,36 PENCILS TUBE SKULLS,491969,2009-12-14 17:57:00,2.57,6,20978
United Kingdom,17841.0,36 PENCILS TUBE RED SPOTTY,491969,2009-12-14 17:57:00,2.57,1,20979
United Kingdom,17841.0,12 PENCILS TALL TUBE SKULLS,491969,2009-12-14 17:57:00,1.7,1,20982
United Kingdom,17841.0,SPRING FLOWER CHOPSTICKS SET/5,491969,2009-12-14 17:57:00,4.3,1,20990
United Kingdom,17841.0,DARK BIRD HOUSE TREE DECORATION,491969,2009-12-14 17:57:00,2.57,1,21015
United Kingdom,17841.0,LIGHT BIRD HOUSE TREE DECORATION,491969,2009-12-14 17:57:00,2.57,1,21016
United Kingdom,17841.0,RED BIRD HOUSE TREE DECORATION,491969,2009-12-14 17:57:00,2.57,2,21017
United Kingdom,17841.0,SPACE OWL,491969,2009-12-14 17:57:00,2.57,1,21026
United Kingdom,17841.0,SET/2 RED SPOTTY TEA TOWELS ,491969,2009-12-14 17:57:00,6.04,3,21035
United Kingdom,17841.0,RED SPOTTY SHOPPING BAG,491969,2009-12-14 17:57:00,6.04,1,21039
United Kingdom,17841.0,RED SPOTTY OVEN GLOVE DOUBLE,491969,2009-12-14 17:57:00,6.04,2,21041
United Kingdom,17841.0,SET/20 RED SPOTTY PAPER NAPKINS ,491969,2009-12-14 17:57:00,1.7,2,21080
United Kingdom,17841.0,CHRISTMAS TOILET ROLL,491969,2009-12-14 17:57:00,2.57,18,21098
United Kingdom,17841.0,CHARLIE AND LOLA CHARLOTTE BAG,491969,2009-12-14 17:57:00,3.43,1,21100
United Kingdom,17841.0,CREAM SLICE FLANNEL CHOCOLATE SPOT ,491969,2009-12-14 17:57:00,6.04,1,21106
United Kingdom,17841.0,FAIRY CAKE FLANNEL ASSORTED COLOUR,491969,2009-12-14 17:57:00,5.17,1,21108
United Kingdom,17841.0,RED SPOTTY PEG BAG,491969,2009-12-14 17:57:00,4.3,1,21155
United Kingdom,17841.0,KEEP OUT BOYS DOOR HANGER ,491969,2009-12-14 17:57:00,3.43,1,21161
United Kingdom,17841.0,BEWARE OF THE CAT METAL SIGN ,491969,2009-12-14 17:57:00,4.3,4,21165
United Kingdom,17841.0,COOK WITH WINE METAL SIGN ,491969,2009-12-14 17:57:00,4.3,2,21166
United Kingdom,17841.0,POTTERING IN THE SHED METAL SIGN,491969,2009-12-14 17:57:00,4.3,2,21174
United Kingdom,17841.0,GIN + TONIC DIET METAL SIGN,491969,2009-12-14 17:57:00,4.3,5,21175
United Kingdom,17841.0,PLEASE ONE PERSON  METAL SIGN,491969,2009-12-14 17:57:00,4.3,6,21181
United Kingdom,17841.0,WHITE DOVE HONEYCOMB PAPER GARLAND,491969,2009-12-14 17:57:00,3.43,1,21186
United Kingdom,17841.0,WHITE BELL HONEYCOMB PAPER ,491969,2009-12-14 17:57:00,3.43,2,21192
United Kingdom,17841.0,SET OF 72 RETRO SPOT PAPER  DOILIES,491969,2009-12-14 17:57:00,3.04,2,21210
United Kingdom,17841.0,PACK OF 72 RETRO SPOT CAKE CASES,491969,2009-12-14 17:57:00,1.3,18,21212
United Kingdom,17841.0,PACK OF 72 SKULL CAKE CASES,491969,2009-12-14 17:57:00,1.3,6,21213
United Kingdom,17841.0,SET/4 BADGES DOGS,491969,2009-12-14 17:57:00,2.57,1,21220
United Kingdom,17841.0,SWEETHEART CERAMIC TRINKET BOX,491969,2009-12-14 17:57:00,2.57,17,21231
United Kingdom,17841.0,STRAWBERRY CERAMIC TRINKET BOX,491969,2009-12-14 17:57:00,2.57,12,21232
United Kingdom,17841.0,RED SPOTTY CUP,491969,2009-12-14 17:57:00,1.7,5,21238
United Kingdom,17841.0,PINK  SPOTTY CUP,491969,2009-12-14 17:57:00,1.7,3,21239
United Kingdom,17841.0,BLUE  SPOTTY CUP,491969,2009-12-14 17:57:00,1.7,3,21240
United Kingdom,17841.0,RED SPOTTY PLATE ,491969,2009-12-14 17:57:00,3.43,4,21242
United Kingdom,17841.0,PINK  SPOTTY PLATE ,491969,2009-12-14 17:57:00,3.43,2,21243
United Kingdom,17841.0,BLUE  SPOTTY PLATE ,491969,2009-12-14 17:57:00,3.43,2,21244
United Kingdom,17841.0,"FRENCH BOTTLE , LAVENDER",491969,2009-12-14 17:57:00,3.43,3,21255
United Kingdom,17841.0,"FRENCH BOTTLE, BRASSERIE DES ARTIST",491969,2009-12-14 17:57:00,3.43,2,21256
United Kingdom,17841.0,VINTAGE SILVER TINSEL REEL,491969,2009-12-14 17:57:00,4.3,3,21266
United Kingdom,17841.0,VINTAGE PINK TINSEL REEL ,491969,2009-12-14 17:57:00,4.3,1,21267
United Kingdom,17841.0,INFLATABLE POLITICAL GLOBE ,491970,2009-12-14 18:03:00,1.7,1,10002
United Kingdom,17841.0,ASSORTED COLOURS SILK FAN,491970,2009-12-14 18:03:00,1.3,7,15036
United Kingdom,17841.0,SLEEPING CAT ERASERS,491970,2009-12-14 18:03:00,0.43,3,16237
United Kingdom,17841.0,BROCADE RING PURSE ,491970,2009-12-14 18:03:00,0.43,6,17003
United Kingdom,17841.0,ORIGAMI LAVENDER INCENSE+FLOWER,491970,2009-12-14 18:03:00,4.3,1,17011C
United Kingdom,17841.0,LAVENDER INCENSE IN TIN,491970,2009-12-14 18:03:00,2.57,2,17091A
United Kingdom,17841.0,SANDALWOOD INCENSE IN TIN,491970,2009-12-14 18:03:00,2.57,2,17091F
United Kingdom,17841.0,VANILLA INCENSE IN TIN,491970,2009-12-14 18:03:00,2.57,1,17091J
United Kingdom,17841.0,PORCELAIN BUTTERFLY OIL BURNER,491970,2009-12-14 18:03:00,6.08,2,18098C
United Kingdom,17841.0,QUEEN OF THE SKIES PASSPORT COVER ,491970,2009-12-14 18:03:00,4.3,1,20618
United Kingdom,17841.0,TROPICAL PASSPORT COVER ,491970,2009-12-14 18:03:00,4.3,1,20619
United Kingdom,17841.0,TROPICAL LUGGAGE TAG,491970,2009-12-14 18:03:00,2.57,2,20657
United Kingdom,17841.0,RED SPOTTY LUGGAGE TAG,491970,2009-12-14 18:03:00,2.57,6,20658
United Kingdom,17841.0,RED SPOTTY PURSE ,491970,2009-12-14 18:03:00,6.04,1,20665
United Kingdom,17841.0,VIP HOLIDAY PURSE,491970,2009-12-14 18:03:00,6.04,1,20670
United Kingdom,17841.0,RED SPOTTY CHILDS UMBRELLA,491970,2009-12-14 18:03:00,6.91,1,20682
United Kingdom,17841.0,WOODLAND CHARLOTTE BAG,491970,2009-12-14 18:03:00,1.7,1,20719
United Kingdom,17841.0,STRAWBERRY CHARLOTTE BAG,491970,2009-12-14 18:03:00,1.7,3,20723
United Kingdom,17841.0,RED SPOTTY CHARLOTTE BAG,491970,2009-12-14 18:03:00,1.7,4,20724
United Kingdom,17841.0,LUNCH BAG RED SPOTTY,491970,2009-12-14 18:03:00,4.3,1,20725
United Kingdom,17841.0,LUNCH BAG  BLACK SKULL.,491970,2009-12-14 18:03:00,4.3,1,20727
United Kingdom,17841.0,STRAWBERRY CANDY BAG,491970,2009-12-14 18:03:00,2.57,1,20730
United Kingdom,17841.0,BLACK MINI TAPE MEASURE ,491970,2009-12-14 18:03:00,1.7,1,20735
United Kingdom,17841.0,GREEN MINI TAPE MEASURE ,491970,2009-12-14 18:03:00,1.7,1,20738
United Kingdom,17841.0,FUNKY WASHING UP GLOVES ASSORTED,491970,2009-12-14 18:03:00,4.3,2,20751
United Kingdom,17841.0,RETRO RED SPOTTY WASHING UP GLOVES,491970,2009-12-14 18:03:00,4.3,2,20754
United Kingdom,17841.0,BLUE PAISLEY NOTEBOOK,491970,2009-12-14 18:03:00,3.43,1,20773
United Kingdom,17841.0,GREEN FERN NOTEBOOK,491970,2009-12-14 18:03:00,3.43,2,20774
United Kingdom,17841.0,CHRYSANTHEMUM NOTEBOOK,491970,2009-12-14 18:03:00,3.43,1,20777
United Kingdom,17841.0,GARDEN PATH NOTEBOOK ,491970,2009-12-14 18:03:00,3.43,1,20778
United Kingdom,17841.0,GLASS CHICKEN BUTTER DISH,491970,2009-12-14 18:03:00,3.43,1,20804
United Kingdom,17841.0,RED FLOCK LOVE HEART PHOTO FRAME,491970,2009-12-14 18:03:00,1.7,1,20832
United Kingdom,17841.0,ZINC HEART LATTICE T-LIGHT HOLDER,491970,2009-12-14 18:03:00,2.57,2,20846
United Kingdom,17841.0,OPULENT VELVET SET/3 CANDLES,491970,2009-12-14 18:03:00,4.3,1,20871
United Kingdom,17841.0,SET/9 CHRISTMAS T-LIGHTS SCENTED ,491970,2009-12-14 18:03:00,2.57,1,20878
United Kingdom,17841.0,VINTAGE NOTEBOOK BEAUTY GIRL,491970,2009-12-14 18:03:00,6.04,2,20906
United Kingdom,17841.0,SET/5 BLUE SPOTTY LID GLASS BOWLS,491970,2009-12-14 18:03:00,6.04,1,20913
United Kingdom,17841.0,FROG CANDLE,491970,2009-12-14 18:03:00,2.57,2,20941
United Kingdom,17841.0,SET/6 GINGERBREAD STAR T-LIGHTS,491970,2009-12-14 18:03:00,2.57,1,20943
United Kingdom,17841.0,PORCELAIN T-LIGHT HOLDERS ASSORTED,491970,2009-12-14 18:03:00,2.57,2,20956
United Kingdom,17841.0,WATERMELON BATH SPONGE,491970,2009-12-14 18:03:00,2.57,2,20960
United Kingdom,17841.0,APPLE BATH SPONGE,491970,2009-12-14 18:03:00,2.57,1,20963
United Kingdom,17841.0,SANDWICH BATH SPONGE,491970,2009-12-14 18:03:00,2.57,1,20966
United Kingdom,17841.0,PINK BLUE FELT CRAFT TRINKET BOX,491970,2009-12-14 18:03:00,2.57,3,20971
United Kingdom,17841.0,12 PENCILS SMALL TUBE SKULL,491970,2009-12-14 18:03:00,1.3,2,20974
United Kingdom,17841.0,12 PENCILS SMALL TUBE RED SPOTTY,491970,2009-12-14 18:03:00,1.3,1,20975
United Kingdom,17841.0,36 PENCILS TUBE WOODLAND,491970,2009-12-14 18:03:00,2.57,2,20977
United Kingdom,17841.0,36 PENCILS TUBE SKULLS,491970,2009-12-14 18:03:00,2.57,5,20978
United Kingdom,17841.0,36 PENCILS TUBE RED SPOTTY,491970,2009-12-14 18:03:00,2.57,1,20979
United Kingdom,17841.0,12 PENCILS TALL TUBE SKULLS,491970,2009-12-14 18:03:00,1.7,1,20982
United Kingdom,17841.0,JAZZ HEARTS MAGNETIC MEMO PAD,491970,2009-12-14 18:03:00,1.3,1,20991
United Kingdom,17841.0,ETCHED GLASS DROPLET DECORATION,491970,2009-12-14 18:03:00,3.43,4,21007
United Kingdom,17841.0,ANTIQUE ALL GLASS CANDLESTICK,491970,2009-12-14 18:03:00,4.3,2,21012
United Kingdom,17841.0,SPACE OWL,491970,2009-12-14 18:03:00,2.57,1,21026
United Kingdom,17841.0,SET/2 RED SPOTTY TEA TOWELS ,491970,2009-12-14 18:03:00,6.04,2,21035
United Kingdom,17841.0,MODERN VINTAGE COTTON SHOPPING BAG,491970,2009-12-14 18:03:00,5.17,1,21040
United Kingdom,17841.0,VINTAGE BILLBOARD TEA MUG,491970,2009-12-14 18:03:00,2.57,3,21069
United Kingdom,17841.0,VINTAGE BILLBOARD MUG ,491970,2009-12-14 18:03:00,2.57,2,21070
United Kingdom,17841.0,VINTAGE BILLBOARD DRINK ME MUG,491970,2009-12-14 18:03:00,2.57,2,21071
United Kingdom,17841.0,SET/20 COLLAGE PAPER NAPKIN ,491970,2009-12-14 18:03:00,1.7,2,21076
United Kingdom,17841.0,SET/20 RED SPOTTY PAPER NAPKINS ,491970,2009-12-14 18:03:00,1.7,3,21080
United Kingdom,17841.0,SET/6 RED SPOTTY PAPER PLATES,491970,2009-12-14 18:03:00,1.7,2,21094
United Kingdom,17841.0,CHARLIE AND LOLA CHARLOTTE BAG,491970,2009-12-14 18:03:00,3.43,1,21100
United Kingdom,17841.0,CREAM SLICE FLANNEL PINK SPOT ,491970,2009-12-14 18:03:00,6.04,1,21107
United Kingdom,17841.0,SET/10 BLUE SPOTTY PARTY CANDLES,491970,2009-12-14 18:03:00,2.57,1,21124
United Kingdom,17841.0,ANTIQUE GLASS HEART DECORATION ,491970,2009-12-14 18:03:00,4.3,1,21143
United Kingdom,17841.0,RED SPOTTY OVEN GLOVE ,491970,2009-12-14 18:03:00,2.57,2,21154
United Kingdom,17841.0,PARTY METAL SIGN ,491970,2009-12-14 18:03:00,4.3,2,21172
United Kingdom,17841.0,LOO ROLL  METAL SIGN ,491970,2009-12-14 18:03:00,4.3,2,21173
United Kingdom,17841.0,POTTERING IN THE SHED METAL SIGN,491970,2009-12-14 18:03:00,4.3,5,21174
United Kingdom,17841.0,GIN + TONIC DIET METAL SIGN,491970,2009-12-14 18:03:00,4.3,2,21175
United Kingdom,17841.0,NO JUNK MAIL METAL SIGN,491970,2009-12-14 18:03:00,3.43,1,21179
United Kingdom,17841.0,PLEASE ONE PERSON  METAL SIGN,491970,2009-12-14 18:03:00,4.3,3,21181
United Kingdom,17841.0,WHITE DOVE HONEYCOMB PAPER GARLAND,491970,2009-12-14 18:03:00,3.43,1,21186
United Kingdom,17841.0,PINK  HONEYCOMB PAPER FAN,491970,2009-12-14 18:03:00,4.3,3,21194
United Kingdom,17841.0,BUTTERFLIES  HONEYCOMB GARLAND,491970,2009-12-14 18:03:00,3.43,1,21203
United Kingdom,17841.0,MULTICOLOUR 3D BALLS GARLAND,491970,2009-12-14 18:03:00,5.17,1,21205
United Kingdom,17841.0,SET OF 72 RETRO SPOT PAPER  DOILIES,491970,2009-12-14 18:03:00,3.04,1,21210
United Kingdom,17841.0,PACK OF 72 RETRO SPOT CAKE CASES,491970,2009-12-14 18:03:00,1.3,3,21212
United Kingdom,17841.0,PACK OF 72 SKULL CAKE CASES,491970,2009-12-14 18:03:00,1.3,3,21213
United Kingdom,17841.0,SWEETHEART CERAMIC TRINKET BOX,491970,2009-12-14 18:03:00,2.57,10,21231
United Kingdom,17841.0,STRAWBERRY CERAMIC TRINKET BOX,491970,2009-12-14 18:03:00,2.57,14,21232
United Kingdom,17841.0,RED SPOTTY CUP,491970,2009-12-14 18:03:00,1.7,1,21238
United Kingdom,17841.0,PINK  SPOTTY CUP,491970,2009-12-14 18:03:00,1.7,1,21239
United Kingdom,17841.0,BLUE  SPOTTY CUP,491970,2009-12-14 18:03:00,1.7,1,21240
United Kingdom,17841.0,GREEN SPOTTY CUP,491970,2009-12-14 18:03:00,1.7,1,21241
United Kingdom,17841.0,"FRENCH BOTTLE , LAVENDER",491970,2009-12-14 18:03:00,3.43,1,21255
United Kingdom,17841.0,"FRENCH BOTTLE, BRASSERIE DES ARTIST",491970,2009-12-14 18:03:00,3.43,1,21256
United Kingdom,17841.0,FIRST AID TIN,491970,2009-12-14 18:03:00,6.91,2,21260
United Kingdom,17841.0,VINTAGE KITCHEN PRINT PUDDINGS,491970,2009-12-14 18:03:00,5.17,1,21278
United Kingdom,17841.0,NATURAL BARK CANDLE SMALL,491970,2009-12-14 18:03:00,6.91,1,21283
United Kingdom,17841.0,MIRRORED DOVE WALL DECORATION,491970,2009-12-14 18:03:00,4.3,1,21293
United Kingdom,17841.0,SMALL GLASS HEART TRINKET POT,491970,2009-12-14 18:03:00,4.3,5,21314
United Kingdom,17841.0,HANGING MEDINA LANTERN SMALL,491970,2009-12-14 18:03:00,6.04,1,21324
United Kingdom,17841.0,BALLOONS  WRITING SET ,491970,2009-12-14 18:03:00,3.43,2,21328
United Kingdom,17841.0,TOAST ITS - DINOSAUR,491970,2009-12-14 18:03:00,2.57,2,21357
United Kingdom,17841.0,SMALL CAMPHOR WOOD FIELD  MUSHROOM,491970,2009-12-14 18:03:00,3.43,1,21377
United Kingdom,17841.0,MINI WOODEN HAPPY BIRTHDAY GARLAND,491970,2009-12-14 18:03:00,3.43,1,21381
United Kingdom,17841.0,PACK OF 12 STICKY BUNNIES,491970,2009-12-14 18:03:00,1.7,1,21383
United Kingdom,17841.0,SKULLS STORAGE BOX LARGE,491970,2009-12-14 18:03:00,6.04,1,21425
United Kingdom,17841.0,SKULLS STORAGE BOX SMALL,491970,2009-12-14 18:03:00,4.3,2,21427
United Kingdom,17841.0,RED GINGHAM ROSE JEWELLERY BOX,491970,2009-12-14 18:03:00,3.43,2,21429
United Kingdom,17841.0,GREEN GINGHAM FLOWER JEWELLERY BOX,491970,2009-12-14 18:03:00,3.43,1,21431
United Kingdom,17841.0,BLUE CHALET BIRDFEEDER,491970,2009-12-14 18:03:00,7.78,1,21444
United Kingdom,17841.0,12 IVORY ROSE PEG PLACE SETTINGS,491970,2009-12-14 18:03:00,2.57,1,21447
United Kingdom,17841.0,WHITE SKULL HOT WATER BOTTLE ,491970,2009-12-14 18:03:00,7.78,2,21479
United Kingdom,17841.0,PINK STRIPE HOT WATER BOTTLE,491970,2009-12-14 18:03:00,6.04,1,21480
United Kingdom,17841.0,FAWN BLUE HOT WATER BOTTLE,491970,2009-12-14 18:03:00,6.04,2,21481
United Kingdom,17841.0,MUSHROOM BLUE HOT WATER BOTTLE,491970,2009-12-14 18:03:00,6.04,1,21482
United Kingdom,17841.0,CHICK GREY HOT WATER BOTTLE,491970,2009-12-14 18:03:00,7.78,1,21484
United Kingdom,17841.0,PINK HEART DOTS HOT WATER BOTTLE,491970,2009-12-14 18:03:00,4.3,4,21486
United Kingdom,17841.0,SET OF THREE VINTAGE GIFT WRAPS,491970,2009-12-14 18:03:00,4.3,3,21491
United Kingdom,17841.0,GIN & TONIC DIET GREETING CARD ,491970,2009-12-14 18:03:00,0.86,1,21519
United Kingdom,17841.0,RETRO SPOT SMALL MILK JUG,491970,2009-12-14 18:03:00,5.17,1,21535
United Kingdom,17841.0,WOODLAND WATER TRANSFER TATTOOS ,491970,2009-12-14 18:03:00,1.7,1,21542
United Kingdom,17841.0,SKULLS  WATER TRANSFER TATTOOS ,491970,2009-12-14 18:03:00,1.7,2,21544
United Kingdom,17841.0,CERAMIC BIRDHOUSE BUTTERFLY SMALL,491970,2009-12-14 18:03:00,6.04,1,21545
United Kingdom,17841.0,LETS GO SHOPPING COTTON TOTE BAG,491970,2009-12-14 18:03:00,5.17,1,21576
United Kingdom,17841.0,SKULLS  DESIGN  COTTON TOTE BAG,491970,2009-12-14 18:03:00,5.17,1,21581
United Kingdom,17841.0,SET OF 12 LILY BOTANICAL T-LIGHTS,491970,2009-12-14 18:03:00,6.04,1,21611
United Kingdom,17841.0,ASSORTED MINI MADRAS NOTEBOOK,491970,2009-12-14 18:03:00,2.57,2,21634
United Kingdom,17841.0,ASSORTED SANSKRIT MINI NOTEBOOK,491970,2009-12-14 18:03:00,2.57,1,21637
United Kingdom,17841.0,ASSORTED TUTTI FRUTTI NOTEBOOK,491970,2009-12-14 18:03:00,4.3,1,21638
United Kingdom,17841.0,ASSORTED TUTTI FRUTTI PEN,491970,2009-12-14 18:03:00,1.7,3,21642
United Kingdom,17841.0,ASSORTED TUTTI FRUTTI MIRROR,491970,2009-12-14 18:03:00,2.57,1,21643
United Kingdom,17841.0,ASSORTED TUTTI FRUTTI ROUND BOX,491970,2009-12-14 18:03:00,3.43,2,21645
United Kingdom,17841.0,ASSORTED TUTTI FRUTTI LARGE PURSE,491970,2009-12-14 18:03:00,4.3,2,21647
United Kingdom,17841.0,ASSORTED TUTTI FRUTTI SMALL PURSE,491970,2009-12-14 18:03:00,2.57,1,21648
United Kingdom,17841.0,BLUE STRIPE CERAMIC DRAWER KNOB,491970,2009-12-14 18:03:00,2.57,4,21669
United Kingdom,17841.0,SKULLS  STICKERS,491970,2009-12-14 18:03:00,1.7,2,21679
United Kingdom,17841.0,SMALL SILVER FLOWER CANDLE POT,491970,2009-12-14 18:03:00,6.04,1,21695
United Kingdom,17841.0,BAG 125g SWIRLY MARBLES,491970,2009-12-14 18:03:00,0.83,3,21703
United Kingdom,17841.0,GIRLS VINTAGE TIN SEASIDE BUCKET,491970,2009-12-14 18:03:00,5.17,2,21715
