,StockCode,Price09,Price10,Price11,DistinctCust,TotItemBought,DistinctSession,AvgItemSess,MeanItemMonth,Category
4061,22994,,,0.5313615023474179,87,1738,212,8.19811320754717,48.27777777777778,8
4062,22995,,,0.5447328244274809,88,1889,260,7.265384615384615,52.47222222222222,8
4063,22996,,,0.5321695760598504,151,3419,394,8.67766497461929,94.97222222222224,8
4064,22997,,,0.4956481481481481,99,2161,215,10.051162790697674,60.02777777777778,8
4065,22998,,,0.5025514403292181,210,5331,483,11.03726708074534,148.08333333333334,8
4066,22999,,,0.4817889908256881,106,2217,216,10.26388888888889,61.583333333333336,8
4067,23000,,,0.524812030075188,120,2329,265,8.788679245283019,64.69444444444444,8
4068,23002,,,0.5271122994652406,83,1567,185,8.47027027027027,43.52777777777778,8
4069,23003,,,0.4188679245283018,37,350,52,6.730769230769231,9.72222222222222,8
4070,23004,,,0.6106976744186046,71,1522,212,7.179245283018868,42.27777777777778,8
4071,23005,,,0.5321698113207547,96,1946,210,9.266666666666667,54.05555555555556,8
4072,23006,,,0.5209411764705882,86,1590,170,9.352941176470589,44.16666666666666,8
4073,23012,,,4.634696356275303,153,1035,245,4.224489795918367,28.75,8
4074,23013,,,4.672946428571429,136,924,223,4.143497757847534,25.666666666666668,8
4075,23014,,,4.863838862559241,123,856,209,4.095693779904306,23.77777777777778,8
4076,23015,,,8.25,16,39,17,2.294117647058824,1.0833333333333333,1
4077,23016,,,7.703809523809523,20,71,21,3.380952380952381,1.9722222222222223,1
4078,23019,,,8.078571428571427,26,81,28,2.892857142857143,2.25,8
4079,23021,,,4.441851851851852,25,120,27,4.444444444444445,3.333333333333333,1
4080,23022,,,2.08,18,182,19,9.578947368421051,5.055555555555555,2
4081,23023,,,1.7926086956521738,22,178,23,7.739130434782608,4.944444444444445,2
4082,23024,,,3.3042857142857147,6,75,7,10.714285714285714,2.083333333333333,2
4083,23025,,,2.269814814814815,41,350,54,6.481481481481482,9.72222222222222,3
4084,23026,,,2.335714285714286,43,460,61,7.540983606557377,12.77777777777778,1
4085,23027,,,2.221379310344828,25,235,29,8.10344827586207,6.527777777777778,1
4086,23028,,,1.9402255639097743,84,961,132,7.28030303030303,26.694444444444443,4
4087,23029,,,1.842941176470588,94,1124,153,7.34640522875817,31.22222222222222,4
4088,23031,,,1.8322222222222224,91,1056,152,6.947368421052632,29.33333333333333,4
4089,23032,,,1.7866666666666664,111,1578,188,8.393617021276595,43.833333333333336,4
4090,23033,,,1.8359154929577464,42,474,71,6.676056338028169,13.166666666666666,1
4091,23034,,,1.642470588235294,55,673,83,8.108433734939759,18.694444444444443,1
4092,23035,,,1.6623756906077347,104,1513,180,8.405555555555555,42.02777777777778,1
4093,23036,,,1.325625,15,184,16,11.5,5.111111111111111,6
4094,23037,,,1.886,18,196,20,9.8,5.444444444444445,8
4095,23038,,,1.3299999999999998,5,44,8,5.5,1.2222222222222223,2
4096,23039,,,2.3906896551724137,23,199,28,7.107142857142857,5.527777777777778,2
4097,23040,,,5.75,33,127,36,3.5277777777777777,3.5277777777777777,6
4098,23041,,,4.61,47,272,54,5.037037037037037,7.555555555555555,6
4099,23042,,,6.65,25,99,25,3.96,2.75,6
4100,23043,,,6.25,18,75,19,3.947368421052632,2.083333333333333,6
4101,23044,,,4.309230769230769,25,101,25,4.04,2.805555555555556,6
4102,23045,,,4.4812,23,118,25,4.72,3.2777777777777777,6
4103,23046,,,6.65,31,108,34,3.176470588235294,3.0,6
4104,23047,,,5.75,25,58,25,2.32,1.6111111111111112,6
4105,23048,,,4.682871287128713,81,377,98,3.846938775510204,10.47222222222222,2
4106,23049,,,8.245321637426901,104,438,171,2.56140350877193,12.166666666666666,8
4107,23050,,,8.241160220994475,117,472,181,2.6077348066298343,13.11111111111111,8
4108,23051,,,8.238148148148149,95,337,135,2.4962962962962965,9.36111111111111,8
4109,23052,,,8.24647577092511,149,586,227,2.5814977973568283,16.27777777777778,8
4110,23053,,,8.231954887218045,107,330,133,2.481203007518797,9.166666666666666,8
4111,23054,,,8.242727272727274,82,274,110,2.4909090909090907,7.611111111111111,8
4112,23055,,,6.25,29,80,30,2.6666666666666665,2.2222222222222223,2
4113,23056,,,6.25,28,94,28,3.357142857142857,2.611111111111111,7
4114,23057,,,4.926470588235294,33,146,34,4.294117647058823,4.055555555555555,2
4115,23058,,,1.234468085106383,39,454,47,9.659574468085106,12.61111111111111,1
4116,23060,,,2.2197727272727272,34,249,42,5.928571428571429,6.916666666666667,5
4117,23061,,,1.542782608695652,76,943,115,8.2,26.194444444444443,1
4118,23066,,,8.239610389610391,70,204,77,2.6493506493506493,5.666666666666667,1
4119,23067,,,4.351951219512196,64,294,78,3.769230769230769,8.166666666666666,1
4120,23068,,,2.596740740740741,105,653,133,4.909774436090226,18.13888888888889,6
4121,23069,,,6.25,27,87,31,2.806451612903226,2.4166666666666665,1
4122,23070,,,5.090909090909091,30,160,44,3.636363636363636,4.444444444444445,1
4123,23071,,,3.0,1,24,1,24.0,0.6666666666666666,1
4124,23072,,,3.0,1,24,1,24.0,0.6666666666666666,1
4125,23074,,,2.640851063829788,32,198,47,4.212765957446808,5.5,1
4126,23075,,,4.256153846153846,61,394,78,5.051282051282051,10.944444444444445,4
4127,23076,,,1.3746351931330474,173,5028,233,21.5793991416309,139.66666666666666,1
4128,23077,,,1.3616236162361623,185,4827,271,17.81180811808118,134.08333333333334,4
4129,23078,,,1.4525791855203618,141,4365,221,19.75113122171945,121.25,6
4130,23079,,,8.25,2,30,2,15.0,0.8333333333333334,2
4131,23080,,,8.232876712328768,146,596,215,2.772093023255814,16.555555555555557,1
4132,23081,,,8.205128205128204,79,362,117,3.094017094017094,10.055555555555555,1
4133,23082,,,4.1324913494809685,199,1560,283,5.512367491166078,43.333333333333336,6
4134,23083,,,4.278691983122362,156,1293,234,5.5256410256410255,35.916666666666664,6
4135,23084,,,2.364331360946746,432,7309,822,8.891727493917275,203.02777777777777,2
4136,23085,,,8.25,10,138,11,12.545454545454543,3.8333333333333335,3
4137,23086,,,1.6002631578947368,28,393,38,10.342105263157896,10.916666666666666,2
4138,23087,,,1.6134848484848483,41,644,66,9.757575757575758,17.88888888888889,2
4139,23088,,,1.635128205128205,52,763,78,9.782051282051285,21.194444444444443,7
4140,23089,,,2.413835616438356,99,1346,216,6.231481481481482,37.388888888888886,1
4141,23090,,,0.9929787234042552,91,1445,139,10.39568345323741,40.138888888888886,2
4142,23091,,,6.191185567010309,160,562,193,2.911917098445596,15.61111111111111,1
4143,23092,,,7.823178294573644,97,383,129,2.9689922480620154,10.63888888888889,1
4144,23093,,,2.8015000000000003,104,747,140,5.335714285714285,20.75,1
4145,23096,,,2.042676056338028,87,781,142,5.5,21.694444444444443,6
4146,23099,,,6.584545454545455,46,132,54,2.4444444444444446,3.6666666666666665,8
4147,23100,,,1.432093023255814,177,1866,252,7.404761904761905,51.833333333333336,5
4148,23101,,,0.9766183574879228,171,1592,206,7.728155339805825,44.22222222222222,5
4149,23102,,,0.976516129032258,126,1026,153,6.705882352941177,28.5,5
4150,23103,,,1.8489130434782608,227,3568,357,9.99439775910364,99.11111111111111,5
4151,23106,,,2.9428301886792454,50,291,53,5.490566037735849,8.083333333333334,1
4152,23107,,,3.2009589041095894,60,359,73,4.917808219178082,9.97222222222222,1
4153,23108,,,6.146686046511628,268,1394,343,4.0641399416909625,38.72222222222222,4
4154,23109,,,3.288429118773946,172,1672,257,6.505836575875486,46.44444444444444,2
4155,23110,,,5.717123287671233,157,630,218,2.889908256880734,17.5,8
4156,23112,,,7.454301075268817,134,478,186,2.5698924731182795,13.27777777777778,8
4157,23113,,,4.95,36,124,39,3.17948717948718,3.4444444444444446,1
4158,23114,,,4.95,39,108,40,2.7,3.0,1
4159,23115,,,4.95,37,108,37,2.918918918918919,3.0,1
4160,23116,,,4.95,16,34,16,2.125,0.9444444444444444,1
4161,23117,,,4.95,39,86,40,2.15,2.388888888888889,1
4162,23118,,,7.440222222222222,152,641,225,2.848888888888889,17.805555555555557,1
4163,23119,,,0.7930281690140845,91,1346,142,9.47887323943662,37.388888888888886,1
4164,23120,,,0.4718,66,965,95,10.157894736842104,26.80555555555556,1
4165,23121,,,0.5633636363636364,77,1253,105,11.933333333333334,34.80555555555556,1
4166,23122,,,1.0626984126984127,83,797,123,6.479674796747967,22.13888888888889,1
4167,23123,,,1.0295555555555556,61,513,90,5.7,14.25,1
4168,23124,,,1.7945,22,295,40,7.375,8.194444444444445,1
4169,23125,,,1.9367567567567567,15,159,37,4.297297297297297,4.416666666666667,1
4170,23126,,,4.935074626865672,196,998,266,3.751879699248121,27.72222222222222,4
4171,23127,,,4.9369565217391305,144,678,182,3.725274725274725,18.83333333333333,4
4172,23128,,,4.931769230769231,111,394,130,3.0307692307692307,10.944444444444445,4
4173,23129,,,4.588579881656805,138,776,169,4.591715976331361,21.55555555555556,6
4174,23130,,,4.540949720670391,138,738,179,4.122905027932961,20.5,1
4175,23131,,,4.220990990990991,87,510,110,4.636363636363637,14.166666666666666,1
4176,23132,,,5.691060606060606,113,412,132,3.121212121212121,11.444444444444445,1
4177,23133,,,8.04557251908397,94,431,131,3.2900763358778624,11.97222222222222,1
4178,23134,,,7.71,29,114,33,3.4545454545454546,3.1666666666666665,1
4179,23135,,,5.410833333333333,31,198,36,5.5,5.5,1
4180,23136,,,4.034081632653061,39,135,49,2.7551020408163267,3.75,1
4181,23137,,,3.9765217391304346,18,83,23,3.608695652173913,2.305555555555556,1
4182,23138,,,1.6070731707317074,58,581,80,7.2625,16.13888888888889,1
4183,23139,,,1.626296296296296,19,164,26,6.307692307692308,4.555555555555555,1
4184,23140,,,4.535769230769231,29,182,52,3.5,5.055555555555555,1
4185,23141,,,4.2404,18,79,25,3.16,2.1944444444444446,1
4186,23143,,,3.9500000000000006,6,16,6,2.6666666666666665,0.4444444444444444,1
4187,23144,,,0.95436,169,2816,249,11.309236947791163,78.22222222222223,2
4188,23145,,,1.0866871165644172,124,1676,162,10.34567901234568,46.55555555555556,2
4189,23146,,,3.5144155844155844,151,798,227,3.515418502202643,22.166666666666668,1
4190,23147,,,1.5256226415094338,170,1868,261,7.157088122605364,51.888888888888886,1
4191,23148,,,0.9140476190476192,142,2067,245,8.43673469387755,57.41666666666666,1
4192,23149,,,2.7252380952380952,17,99,21,4.714285714285714,2.75,1
4193,23150,,,2.943673469387756,33,148,49,3.020408163265306,4.111111111111111,1
4194,23151,,,2.239523809523809,18,61,21,2.9047619047619047,1.6944444444444444,1
4195,23152,,,3.955471698113208,107,506,158,3.2025316455696204,14.055555555555555,1
4196,23153,,,4.236666666666666,67,263,90,2.922222222222222,7.305555555555555,1
4197,23154,,,2.202782608695652,138,1661,225,7.3822222222222225,46.138888888888886,1
4198,23155,,,1.5343548387096773,81,1453,124,11.71774193548387,40.36111111111112,1
4199,23156,,,2.2705445544554457,115,1233,200,6.165,34.25,1
4200,23157,,,2.3913924050632915,106,1254,152,8.25,34.833333333333336,1
4201,23158,,,2.707295081967213,94,1673,244,6.85655737704918,46.47222222222222,8
4202,23159,,,2.335302325581396,116,1549,214,7.238317757009346,43.02777777777778,15
4203,23160,,,1.54265625,40,704,64,11.0,19.55555555555556,1
4204,23161,,,1.641590909090909,51,933,88,10.602272727272728,25.916666666666668,15
4205,23162,,,4.520123456790124,89,740,162,4.567901234567901,20.55555555555556,1
4206,23163,,,3.4285492227979275,92,1040,193,5.38860103626943,28.88888888888889,1
4207,23164,,,4.917123287671233,65,311,73,4.260273972602739,8.63888888888889,15
4208,23165,,,2.0094007490636705,161,1962,264,7.431818181818182,54.5,1
4209,23166,,,1.5262557077625571,126,1562,216,7.231481481481482,43.388888888888886,1
4210,23167,,,1.0405263157894735,111,1741,202,8.618811881188119,48.36111111111112,1
4211,23168,,,1.8438461538461537,132,1931,307,6.289902280130293,53.638888888888886,8
4212,23169,,,4.715254777070064,204,1478,313,4.722044728434505,41.05555555555556,1
4213,23170,,,2.14286783042394,205,3401,401,8.481296758104738,94.47222222222224,1
4214,23171,,,2.1949425287356323,177,2807,347,8.089337175792506,77.97222222222223,1
4215,23172,,,2.1264028776978416,148,2361,278,8.492805755395683,65.58333333333333,1
4216,23173,,,8.147169811320754,35,770,53,14.528301886792454,21.38888888888889,1
4217,23174,,,4.820316455696203,189,1663,314,5.296178343949045,46.19444444444444,1
4218,23175,,,3.8982352941176472,204,1722,321,5.364485981308412,47.833333333333336,1
4219,23176,,,2.6878995433789954,155,1035,218,4.747706422018348,28.75,1
4220,23177,,,2.710684410646388,172,1047,260,4.026923076923077,29.08333333333333,1
4221,23178,,,3.3732835820895524,49,255,67,3.805970149253731,7.083333333333333,1
4222,23179,,,3.5649019607843138,35,216,51,4.235294117647059,6.0,14
4223,23180,,,4.780769230769232,29,111,39,2.8461538461538463,3.083333333333333,14
4224,23181,,,8.185714285714285,61,187,70,2.671428571428572,5.194444444444445,4
4225,23182,,,1.5413986013986014,137,3275,425,7.705882352941177,90.97222222222224,8
4226,23183,,,4.879411764705883,45,226,84,2.6904761904761907,6.277777777777778,1
4227,23184,,,4.941623036649215,123,591,189,3.126984126984127,16.416666666666668,6
4228,23185,,,0.3582142857142857,24,221,27,8.185185185185185,6.138888888888889,1
4229,23186,,,0.3567441860465116,35,332,42,7.904761904761905,9.22222222222222,8
4230,23187,,,0.3461764705882353,27,244,33,7.393939393939394,6.777777777777778,1
4231,23188,,,1.936375,202,2426,316,7.677215189873418,67.38888888888889,1
4232,23189,,,3.47,85,667,129,5.170542635658915,18.52777777777778,8
4233,23190,,,1.8071573604060915,141,1318,196,6.724489795918367,36.61111111111112,1
4234,23191,,,1.8876811594202896,177,1685,270,6.2407407407407405,46.80555555555556,1
4235,23192,,,1.7792121212121212,219,2118,324,6.537037037037037,58.833333333333336,1
4236,23193,,,2.758284023668639,107,574,169,3.396449704142012,15.944444444444445,1
4237,23194,,,2.723047619047619,139,750,207,3.6231884057971016,20.83333333333333,1
4238,23196,,,1.805641891891892,165,1476,291,5.072164948453608,41.0,1
4239,23197,,,1.9716460905349795,113,1106,242,4.570247933884297,30.72222222222222,1
4240,23198,,,1.81552016985138,251,2598,461,5.635574837310196,72.16666666666667,1
4241,23199,,,2.6313681868743046,319,6049,891,6.789001122334455,168.02777777777777,3
4242,23200,,,2.4728776978417266,244,3567,553,6.450271247739602,99.08333333333331,6
4243,23201,,,2.4259166666666667,381,6111,836,7.309808612440191,169.75,3
4244,23202,,,2.324603365384615,360,6161,825,7.467878787878788,171.13888888888889,3
4245,23203,,,2.3074428822495605,482,9288,1128,8.23404255319149,258.0,4
4246,23204,,,1.1403874538745389,191,4553,539,8.447124304267161,126.47222222222224,8
4247,23205,,,1.1736613272311212,192,3257,434,7.5046082949308754,90.47222222222224,8
4248,23206,,,2.090674044265594,387,7397,977,7.571136131013306,205.47222222222223,8
4249,23207,,,2.0000964187327823,368,5008,710,7.053521126760564,139.11111111111111,8
4250,23208,,,1.952092307692308,294,4538,641,7.079563182527301,126.05555555555556,8
4251,23209,,,1.8424065196548416,452,8410,1027,8.18889970788705,233.61111111111111,4
4252,23210,,,1.4777551020408162,113,2153,186,11.575268817204302,59.80555555555556,10
4253,23211,,,1.58921568627451,77,1489,151,9.86092715231788,41.36111111111112,10
4254,23212,,,1.516145251396648,97,1384,174,7.954022988505747,38.44444444444444,10
4255,23213,,,1.5006081081081082,90,1178,145,8.124137931034483,32.72222222222222,5
4256,23214,,,2.395631067961165,78,741,102,7.264705882352941,20.58333333333333,1
4257,23215,,,2.278137254901961,157,1780,201,8.855721393034825,49.44444444444444,1
4258,23216,,,1.4609302325581397,30,345,42,8.214285714285714,9.583333333333334,1
4259,23217,,,1.5776666666666668,56,661,88,7.511363636363637,18.36111111111111,1
4260,23218,,,1.5892105263157894,25,259,38,6.815789473684211,7.194444444444445,1
4261,23219,,,1.532063492063492,40,394,60,6.566666666666666,10.944444444444445,1
4262,23220,,,1.094,52,717,99,7.242424242424242,19.916666666666668,5
4263,23221,,,1.0873426573426572,82,1171,141,8.304964539007091,32.52777777777778,5
4264,23222,,,1.0462162162162163,47,572,72,7.944444444444445,15.88888888888889,1
4265,23223,,,1.089186046511628,49,662,85,7.788235294117647,18.38888888888889,1
4266,23224,,,1.0385294117647057,42,503,68,7.397058823529412,13.97222222222222,5
4267,23225,,,1.1145,41,689,80,8.6125,19.13888888888889,5
4268,23226,,,1.5859375,54,1103,95,11.610526315789471,30.63888888888889,1
4269,23227,,,1.581217391304348,60,1402,115,12.191304347826089,38.94444444444444,1
4270,23228,,,1.805609756097561,56,1204,122,9.868852459016392,33.44444444444444,1
4271,23229,,,4.3065,182,1029,240,4.2875,28.58333333333333,13
4272,23230,,,0.42,169,5176,208,24.884615384615383,143.77777777777777,8
4273,23231,,,0.42,185,6152,247,24.90688259109312,170.88888888888889,8
4274,23232,,,0.42,175,5276,212,24.88679245283019,146.55555555555554,8
4275,23233,,,0.42,124,3675,147,25.0,102.08333333333331,8
4276,23234,,,3.4021771217712176,195,1290,270,4.777777777777778,35.833333333333336,1
4277,23235,,,3.0020792079207923,85,496,101,4.910891089108911,13.77777777777778,1
4278,23236,,,3.313492063492064,199,1437,312,4.605769230769231,39.91666666666666,4
4279,23237,,,4.265697674418605,129,765,172,4.447674418604652,21.25,1
4280,23238,,,4.770224719101124,146,1200,263,4.562737642585551,33.333333333333336,4
4281,23239,,,4.400837988826815,123,698,176,3.965909090909091,19.38888888888889,1
4282,23240,,,4.473314285714286,318,2689,515,5.221359223300971,74.69444444444444,4
4283,23241,,,2.498016759776536,183,1493,355,4.205633802816902,41.47222222222222,8
4284,23242,,,2.294761904761905,133,894,207,4.318840579710145,24.83333333333333,1
4285,23243,,,4.903684210526316,273,1775,379,4.683377308707124,49.30555555555556,1
4286,23244,,,2.1145283018867924,83,552,106,5.2075471698113205,15.333333333333334,8
4287,23245,,,4.90219512195122,463,3393,694,4.889048991354467,94.25,15
4288,23247,,,3.303973063973064,224,1449,297,4.878787878787879,40.25,1
4289,23249,,,1.9023076923076925,56,662,78,8.487179487179487,18.38888888888889,1
4290,23250,,,1.4761682242990652,65,1004,107,9.38317757009346,27.88888888888889,1
4291,23251,,,1.4387155963302751,74,968,109,8.880733944954128,26.88888888888889,14
4292,23252,,,4.0500735294117645,103,507,136,3.727941176470588,14.083333333333334,1
4293,23254,,,4.276305084745763,206,1163,293,3.969283276450512,32.30555555555556,16
4294,23255,,,4.369337748344371,116,554,151,3.668874172185431,15.38888888888889,16
4295,23256,,,4.481657458563537,232,1401,358,3.9134078212290495,38.91666666666666,16
4296,23263,,,1.4531827956989247,268,3347,436,7.676605504587156,92.97222222222224,5
4297,23264,,,1.4996463022508038,176,1843,296,6.226351351351352,51.19444444444444,5
4298,23265,,,1.486138613861386,179,1697,291,5.831615120274914,47.138888888888886,5
4299,23266,,,1.4564670658682637,200,1933,316,6.117088607594937,53.69444444444444,5
4300,23267,,,1.4180555555555556,78,1010,105,9.61904761904762,28.05555555555556,1
4301,23268,,,1.6511363636363634,66,735,88,8.352272727272727,20.416666666666668,1
4302,23269,,,1.727666666666667,59,527,89,5.921348314606742,14.63888888888889,1
4303,23270,,,1.5055999999999998,95,838,122,6.868852459016393,23.27777777777778,10
4304,23271,,,1.0996629213483144,57,959,89,10.775280898876405,26.63888888888889,8
4305,23272,,,1.916818181818182,35,364,44,8.272727272727273,10.11111111111111,2
4306,23273,,,1.8786725663716808,89,969,112,8.651785714285714,26.916666666666668,2
4307,23274,,,2.03,83,928,116,8.0,25.77777777777778,2
4308,23275,,,1.486822429906542,169,2188,312,7.012820512820513,60.77777777777778,1
4309,23280,,,1.0842857142857143,83,943,146,6.458904109589041,26.194444444444443,1
4310,23281,,,0.9963265306122449,54,572,95,6.021052631578947,15.88888888888889,1
4311,23282,,,1.2638518518518518,66,680,133,5.112781954887218,18.88888888888889,1
4312,23283,,,7.8329326923076925,146,784,208,3.769230769230769,21.77777777777778,8
4313,23284,,,7.797580128205127,369,2832,620,4.567741935483871,78.66666666666667,8
4314,23285,,,1.082707182320442,101,1031,180,5.727777777777778,28.63888888888889,1
4315,23286,,,1.045,119,1272,208,6.115384615384615,35.333333333333336,1
4316,23287,,,1.0460209424083768,109,1171,189,6.195767195767195,32.52777777777778,1
4317,23288,,,1.0538636363636362,103,1005,175,5.742857142857143,27.916666666666668,1
4318,23289,,,1.549247311827957,108,1070,185,5.783783783783784,29.72222222222222,16
4319,23290,,,1.4526600985221674,120,1254,203,6.177339901477833,34.833333333333336,16
4320,23291,,,1.5302105263157897,103,1076,189,5.693121693121693,29.88888888888889,16
4321,23292,,,1.5453990610328638,111,1287,212,6.070754716981132,35.75,16
4322,23293,,,1.086510721247563,314,3867,511,7.567514677103718,107.41666666666669,15
4323,23294,,,1.1062756598240469,209,2272,338,6.72189349112426,63.11111111111112,8
4324,23295,,,1.1322117647058825,242,3054,419,7.288782816229117,84.83333333333333,8
4325,23296,,,1.54941504178273,233,2447,355,6.892957746478873,67.97222222222223,8
4326,23297,,,1.871917808219178,112,1435,144,9.96527777777778,39.86111111111112,8
4327,23298,,,4.94364,566,4862,988,4.921052631578948,135.05555555555554,1
4328,23299,,,4.4125,105,662,140,4.728571428571429,18.38888888888889,1
4329,23300,,,1.9230601092896176,340,3800,724,5.248618784530387,105.55555555555556,1
4330,23301,,,1.949907407407408,392,5262,857,6.14002333722287,146.16666666666666,8
4331,23302,,,1.9033039647577088,136,936,224,4.178571428571429,26.0,8
4332,23303,,,1.95,6,65,6,10.833333333333334,1.805555555555556,1
4333,23304,,,1.95,9,71,9,7.888888888888889,1.9722222222222223,1
4334,23305,,,1.95,9,82,9,9.11111111111111,2.2777777777777777,1
4335,23306,,,1.8175,179,1968,270,7.288888888888889,54.66666666666666,8
4336,23307,,,0.6950906095551895,351,7321,595,12.30420168067227,203.36111111111111,15
4337,23308,,,0.7040161725067385,198,3763,364,10.337912087912088,104.52777777777776,15
4338,23309,,,0.7627272727272728,167,2977,370,8.045945945945945,82.69444444444444,15
4339,23310,,,0.8084210526315789,4,110,38,2.894736842105264,3.055555555555556,1
4340,23311,,,2.9756304985337243,243,2156,338,6.378698224852071,59.888888888888886,1
4341,23312,,,4.437793427230047,164,1071,209,5.124401913875598,29.75,1
4342,23313,,,4.943220338983051,248,1986,347,5.723342939481268,55.16666666666666,1
4343,23315,,,8.15,3,64,5,12.8,1.7777777777777777,1
4344,23316,,,8.15,6,70,7,10.0,1.9444444444444444,1
4345,23317,,,8.15,3,30,3,10.0,0.8333333333333334,1
4346,23318,,,2.777142857142857,261,2028,351,5.777777777777778,56.333333333333336,1
4347,23319,,,2.6650773195876294,287,2190,380,5.7631578947368425,60.833333333333336,1
4348,23320,,,2.8140853658536584,252,2181,323,6.752321981424148,60.583333333333336,1
4349,23321,,,1.749235668789809,375,3709,613,6.0505709624796085,103.02777777777776,1
4350,23322,,,3.1479679144385027,348,2433,551,4.415607985480944,67.58333333333333,1
4351,23323,,,2.2544816053511707,208,1343,291,4.615120274914089,37.30555555555556,1
4352,23324,,,2.2264285714285714,38,303,42,7.214285714285714,8.416666666666666,1
4353,23325,,,1.8551612903225805,27,282,31,9.096774193548388,7.833333333333333,1
4354,23326,,,5.135882352941176,15,190,34,5.588235294117647,5.277777777777778,1
4355,23327,,,0.98,13,102,19,5.368421052631579,2.833333333333333,1
4356,23328,,,4.843233082706767,193,2206,395,5.584810126582278,61.27777777777778,1
4357,23329,,,1.7634426229508195,167,1499,227,6.60352422907489,41.638888888888886,1
4358,23330,,,1.367638888888889,153,1452,209,6.947368421052632,40.333333333333336,1
4359,23331,,,0.8186956521739129,48,488,87,5.609195402298851,13.555555555555555,1
4360,23332,,,1.756758620689655,205,1795,281,6.387900355871886,49.86111111111112,1
4361,23333,,,1.3318376068376068,172,1737,224,7.754464285714286,48.25,1
4362,23334,,,0.847,52,458,95,4.821052631578947,12.72222222222222,1
4363,23335,,,2.338947368421053,60,281,94,2.98936170212766,7.805555555555555,1
4364,23336,,,2.604418604651163,46,225,85,2.647058823529412,6.25,1
4365,23337,,,2.287971014492754,49,180,69,2.608695652173913,5.0,1
4366,23338,,,2.3482242990654205,62,335,107,3.130841121495327,9.305555555555555,1
4367,23339,,,2.511578947368421,44,173,76,2.276315789473684,4.805555555555555,1
4368,23340,,,1.9802777777777776,105,1246,143,8.713286713286713,34.611111111111114,15
4369,23341,,,7.65,3,48,4,12.0,1.3333333333333333,1
4370,23342,,,7.65,2,24,2,12.0,0.6666666666666666,1
4371,23343,,,2.4342444444444444,278,3131,441,7.099773242630386,86.97222222222223,3
4372,23344,,,2.4563567073170733,369,4994,650,7.683076923076923,138.72222222222223,3
4373,23345,,,1.5204705882352942,98,1003,168,5.970238095238095,27.86111111111111,4
4374,23346,,,1.5339106145251395,103,1036,177,5.853107344632768,28.77777777777778,1
4375,23347,,,1.568421052631579,50,524,94,5.574468085106383,14.555555555555555,4
4376,23348,,,2.567738095238095,93,604,166,3.63855421686747,16.77777777777778,16
4377,23349,,,1.554311377245509,208,2573,328,7.844512195121951,71.47222222222223,1
4378,23350,,,1.4681967213114755,201,2280,299,7.625418060200669,63.333333333333336,1
4379,23351,,,1.5185014409221902,236,2824,343,8.2332361516035,78.44444444444444,1
4380,23352,,,1.5186602870813397,148,1584,208,7.615384615384615,44.0,1
4381,23353,,,1.010645161290323,212,2715,306,8.872549019607844,75.41666666666667,1
4382,23354,,,0.9731309904153354,225,2832,306,9.254901960784316,78.66666666666667,1
4383,23355,,,4.91171195652174,470,4540,724,6.270718232044199,126.11111111111111,8
4384,23356,,,5.895652173913043,315,2019,450,4.486666666666666,56.083333333333336,1
4385,23357,,,4.566041666666667,79,441,95,4.642105263157895,12.25,1
4386,23358,,,4.219425287356321,62,522,87,6.0,14.5,1
4387,23359,,,2.0041333333333333,70,774,75,10.32,21.5,4
4388,23360,,,2.0741071428571427,92,858,110,7.8,23.83333333333333,8
4389,23365,,,0.7928220858895705,99,1072,159,6.7421383647798745,29.77777777777778,6
4390,23366,,,0.8159574468085107,112,1351,185,7.302702702702702,37.52777777777778,6
4391,23367,,,0.7518115942028986,181,2354,273,8.622710622710622,65.38888888888889,6
4392,23368,,,0.7852173913043478,131,1713,226,7.579646017699115,47.583333333333336,6
4393,23369,,,1.488032786885246,78,530,119,4.453781512605042,14.72222222222222,6
4394,23370,,,1.5376923076923077,82,897,141,6.361702127659575,24.916666666666668,6
4395,23371,,,1.5166101694915255,96,974,176,5.534090909090909,27.05555555555556,6
4396,23372,,,1.6338620689655172,74,813,141,5.76595744680851,22.58333333333333,6
4397,23373,,,0.9168478260869564,80,998,92,10.847826086956522,27.72222222222222,6
4398,23374,,,0.874,102,1398,120,11.65,38.833333333333336,6
4399,23375,,,0.9439795918367346,81,1002,98,10.224489795918368,27.83333333333333,6
4400,23376,,,0.5089189189189188,96,1833,144,12.729166666666666,50.91666666666666,1
4401,23377,,,0.5633333333333334,68,1267,131,9.67175572519084,35.19444444444444,4
4402,23378,,,0.4624705882352941,122,2120,163,13.006134969325151,58.888888888888886,1
4403,23379,,,0.5445945945945946,47,692,73,9.47945205479452,19.22222222222222,1
4404,23380,,,0.4834513274336283,80,1354,111,12.1981981981982,37.61111111111112,4
4405,23381,,,0.4791139240506329,58,1016,78,13.025641025641026,28.22222222222222,1
4406,23382,,,4.763463414634146,125,879,204,4.3088235294117645,24.416666666666668,15
4407,23388,,,4.622348993288591,114,511,149,3.4295302013422817,14.194444444444445,3
4408,23389,,,4.523133047210301,158,706,231,3.0562770562770565,19.61111111111111,3
4409,23390,,,4.405555555555556,116,447,159,2.811320754716981,12.416666666666666,4
4410,23391,,,4.637058823529412,58,249,84,2.9642857142857144,6.916666666666667,4
4411,23392,,,2.7263963963963964,69,422,110,3.836363636363637,11.72222222222222,1
